Temperature_C,Humidity_Percent,CO_ppm
37.13,91.47,8.31
25.07,36.39,18.35
3.13,44.67,36.68
28.55,89.36,43.29
-9.05,32.96,17.1
6.58,62.23,15.49
-2.83,64.14,10.93
22.6,33.74,25.38
-9.37,39.86,39.14
6.84,29.37,3.13
0.22,74.72,36.06
12.85,66.65,20.94
4.24,86.05,8.1
23.85,49.95,11.26
-13.65,32.86,19.62
19.87,54.32,32.01
-2.32,91.5,13.54
-0.22,65.96,32.89
29.01,62.96,9.02
37.56,22.84,8.49
2.41,46.83,42.06
30.47,16.71,10.4
-9.28,70.58,44.53
19.87,84.58,15.22
26.31,45.66,25.47
-6.42,60.79,14.63
8.43,88.64,4.49
34.1,56.66,41.85
-9.3,41.05,23.57
-14.0,37.58,36.23
17.48,17.34,31.63
8.95,77.5,36.04
28.93,89.11,30.99
35.79,91.2,29.63
1.45,58.27,33.31
6.36,70.05,19.17
11.74,20.25,7.63
17.35,92.4,4.29
39.11,77.89,26.96
23.35,17.94,9.72
6.43,23.04,13.07
-0.49,26.41,34.18
36.95,51.5,38.82
-7.54,83.1,30.77
24.61,44.03,28.64
35.9,81.33,33.17
21.56,27.32,43.42
8.27,22.64,10.83
-4.06,89.74,13.04
5.21,65.92,44.25
23.88,31.71,15.58
20.72,52.76,24.82
36.04,19.15,1.82
32.68,51.34,17.06
29.89,82.13,44.61
35.13,88.49,6.81
0.2,72.3,29.07
5.32,50.96,37.17
5.89,37.97,32.91
15.82,23.64,44.61
21.75,57.56,21.98
0.77,38.93,3.37
-13.93,42.8,24.39
6.96,26.05,6.75
1.97,44.06,44.34
36.82,26.18,44.96
33.85,64.77,42.64
32.32,20.66,28.95
20.91,92.29,33.06
3.94,22.4,32.75
15.19,80.96,22.1
29.84,34.0,11.5
-9.58,30.86,35.54
29.06,49.85,44.11
-12.74,39.3,2.49
29.9,88.91,5.93
29.42,56.23,3.06
-12.19,39.12,6.95
19.49,20.92,31.56
12.63,47.18,30.86
-5.66,91.68,37.93
-6.84,89.28,39.29
27.53,81.84,34.53
16.22,75.66,39.53
39.06,29.05,30.46
39.02,73.89,18.58
39.6,79.69,8.18
-8.48,33.44,2.9
36.6,83.01,12.62
-1.55,24.33,14.27
10.2,24.23,36.85
26.66,65.65,23.29
-3.8,36.37,39.51
16.15,46.72,19.59
-4.78,26.86,42.27
-9.24,74.64,3.64
-8.59,88.65,13.64
4.67,25.97,38.98
-14.74,64.65,19.92
8.37,69.51,4.44
21.53,49.67,18.74
7.09,53.59,27.72
-10.28,73.94,43.8
-11.55,84.11,2.32
0.3,27.08,35.82
-5.69,39.61,35.12
38.08,77.98,36.23
-6.68,48.21,32.46
29.3,54.33,27.52
17.24,81.64,26.36
16.31,69.78,39.82
13.16,46.45,41.85
38.45,63.08,14.9
5.01,21.57,21.82
28.34,71.03,21.24
15.54,33.79,31.07
6.76,43.41,20.04
37.55,16.35,6.24
17.91,77.15,8.37
-8.46,46.6,2.85
7.96,83.7,19.99
27.99,52.39,34.74
23.16,73.96,44.16
35.4,69.55,14.31
-0.73,51.91,17.16
26.7,89.34,16.65
10.29,20.72,6.1
16.55,58.48,3.51
37.53,19.01,4.73
38.86,74.08,7.11
32.39,39.41,24.28
4.75,60.6,12.32
33.82,41.9,1.86
20.12,27.8,5.7
8.65,29.32,7.79
-13.03,92.65,34.65
27.36,65.47,34.57
12.62,28.99,35.77
28.24,45.28,14.67
26.14,55.86,42.41
28.65,25.14,39.78
1.54,87.5,29.22
29.04,81.78,35.41
15.19,62.79,6.43
11.03,69.16,23.57
22.13,38.18,27.52
-13.83,52.48,10.55
-9.37,65.1,27.24
1.07,52.35,30.85
39.06,91.93,33.53
-7.31,90.98,30.15
3.18,62.48,35.31
-12.19,53.17,42.09
3.22,70.5,8.64
2.62,39.49,12.04
37.07,52.72,15.32
31.48,71.67,18.68
6.05,64.58,14.79
-13.64,62.87,5.26
30.71,76.14,35.77
21.33,50.45,37.62
-6.62,51.1,2.29
39.78,63.03,21.69
-9.49,85.93,42.52
32.69,44.23,16.68
1.18,15.51,6.22
8.94,28.07,24.45
28.75,83.18,9.12
22.26,31.3,9.81
36.58,16.23,10.67
19.16,44.86,13.97
-9.62,74.66,35.23
33.64,86.35,1.78
27.3,46.23,1.13
24.15,64.56,42.52
-12.04,30.19,13.27
6.79,50.7,40.6
-5.79,47.63,28.52
30.2,85.68,39.16
23.53,74.94,18.36
33.57,19.91,10.31
38.16,44.31,17.38
27.61,89.55,15.58
39.68,54.03,31.76
18.81,78.39,18.97
-12.96,92.28,23.0
-14.22,92.23,4.83
3.82,29.24,1.96
30.29,43.04,8.03
32.64,52.2,27.86
37.84,78.07,12.63
-11.42,37.55,8.79
-12.55,62.18,8.8
35.23,21.79,29.28
1.78,40.38,0.27
15.69,90.7,36.9
39.03,85.92,11.87
7.02,29.92,33.95
21.62,67.51,13.76
7.05,15.56,37.2
27.25,26.0,29.13
14.02,68.14,10.85
-1.94,68.99,21.47
-0.08,54.37,19.1
-0.81,55.79,26.85
14.28,34.19,23.05
23.68,24.11,41.06
37.21,20.62,3.77
23.17,82.11,21.89
27.97,64.75,16.78
-5.71,92.24,41.97
5.57,24.3,3.26
7.76,38.99,30.18
22.75,37.33,11.03
1.27,49.76,40.6
1.68,32.44,19.7
4.57,86.59,24.62
29.57,51.05,0.62
16.77,40.84,8.48
-10.86,53.86,20.39
-10.7,32.41,21.37
5.42,82.02,31.53
27.16,46.49,31.4
22.88,80.0,31.0
23.94,37.63,4.89
27.2,39.83,35.52
0.79,53.03,41.55
15.15,61.65,34.83
14.88,27.18,39.02
25.68,20.77,42.85
37.63,63.63,41.2
0.29,90.2,22.5
28.63,53.74,18.03
21.3,77.34,10.46
16.91,46.89,7.53
27.62,18.61,44.52
36.92,32.46,44.03
-12.98,36.84,20.07
-6.89,84.15,34.76
26.6,78.5,16.74
-10.39,27.22,10.45
13.39,44.63,10.61
-2.91,84.44,4.65
0.09,42.81,17.83
23.6,28.96,2.63
-13.34,90.74,1.55
33.03,72.94,4.79
9.45,69.41,15.36
12.63,27.83,40.0
14.7,41.28,22.04
20.5,27.98,1.46
3.97,30.62,39.1
-9.44,32.13,35.89
2.51,25.01,6.56
-5.75,19.8,0.06
15.59,77.66,1.63
2.49,42.99,12.39
37.69,33.59,24.32
38.12,69.89,0.19
19.11,36.08,26.89
18.96,43.53,15.25
39.2,59.41,8.6
33.8,88.71,35.07
27.08,20.34,28.88
2.25,43.16,3.94
5.1,16.7,28.68
-3.93,69.04,37.57
11.79,34.76,40.2
39.47,59.24,1.08
35.17,35.73,11.88
-8.49,28.75,8.89
-13.61,56.52,31.19
34.43,89.75,11.61
14.54,70.9,16.92
-3.99,91.79,41.17
22.05,69.95,27.03
20.43,36.89,26.37
-8.29,81.84,27.63
-0.72,75.0,37.1
-11.7,16.27,19.12
-3.46,46.93,25.96
-7.72,38.48,39.02
-4.37,68.12,33.21
22.7,47.46,17.79
-12.28,34.69,42.27
-9.4,69.85,28.97
-7.62,75.92,32.29
2.41,77.24,23.91
1.43,33.62,2.63
-0.97,17.03,2.18
26.28,72.17,26.17
39.89,51.79,37.38
14.37,27.21,26.84
36.93,42.12,38.52
6.81,21.48,20.26
-9.13,54.66,32.3
7.48,80.29,27.39
1.29,47.91,21.27
12.14,73.25,0.98
21.14,42.8,38.6
10.36,87.58,42.03
36.43,25.77,17.57
33.66,91.82,40.04
23.61,40.37,25.01
11.93,89.56,36.48
-7.76,33.46,7.32
6.84,27.98,41.73
23.74,30.38,17.57
0.67,81.46,32.88
-9.28,50.78,1.98
34.93,42.71,41.28
24.0,41.46,26.23
18.84,33.82,42.44
28.59,83.18,6.87
30.96,52.67,23.34
11.59,45.03,18.93
33.47,25.73,2.58
35.4,21.74,33.82
-0.06,17.65,42.55
18.41,60.1,23.35
13.96,36.54,4.56
14.59,32.77,44.47
36.57,87.53,6.09
1.79,86.29,4.93
39.09,69.42,28.51
34.62,57.24,11.37
10.23,18.51,15.92
29.96,60.31,34.46
27.3,54.5,28.73
22.28,21.03,18.31
2.59,39.04,28.28
-4.2,79.57,40.43
21.93,30.23,11.52
31.36,73.43,24.55
-14.11,81.86,5.92
20.35,92.79,31.41
9.36,72.85,24.72
34.39,45.42,9.62
2.68,16.9,38.41
11.08,41.11,21.78
13.31,35.73,14.57
-7.28,88.0,39.79
24.21,47.94,43.62
30.68,22.32,42.18
-11.81,69.65,29.9
1.03,81.39,9.14
-12.91,30.85,5.61
37.61,53.24,39.19
21.69,35.04,2.32
38.03,89.54,15.25
14.23,77.06,2.62
29.11,89.38,21.56
5.59,25.05,15.88
4.46,23.92,11.65
5.8,80.47,22.61
21.18,87.93,38.05
4.77,19.71,10.42
34.52,42.58,1.4
39.08,83.37,8.67
-13.33,20.74,22.13
-4.35,68.12,26.87
-8.83,82.91,41.04
-12.67,88.47,5.38
-2.47,79.36,5.9
9.57,84.74,40.72
31.03,71.5,8.87
-2.8,28.89,36.2
12.17,64.9,33.03
36.13,81.86,16.64
21.7,89.65,4.34
28.89,89.19,9.15
15.3,15.37,8.73
38.93,63.72,18.51
17.38,27.96,20.52
-12.5,36.3,36.53
-4.11,33.16,37.5
7.26,85.75,36.15
18.07,54.67,23.24
27.46,32.95,34.45
7.72,61.73,12.17
24.05,71.74,36.33
28.44,79.65,0.17
2.45,92.36,24.32
38.86,27.0,12.88
20.73,22.07,23.39
33.45,58.09,10.16
15.58,49.89,2.94
25.79,19.38,19.75
27.38,39.75,41.82
34.95,51.88,4.93
-6.73,38.37,26.31
15.71,77.31,4.76
8.56,43.16,11.38
35.77,74.62,7.48
-9.22,41.98,40.33
39.04,56.71,17.19
33.15,55.99,28.49
-10.94,71.19,2.89
12.0,79.95,7.24
24.47,30.17,20.93
25.6,73.68,11.68
34.86,27.48,22.77
28.99,65.3,15.77
2.1,30.72,16.4
12.41,76.67,37.9
23.6,91.12,37.97
-7.39,46.33,39.97
-4.33,47.65,15.3
11.46,51.42,31.26
1.4,73.13,36.43
32.44,16.92,39.95
17.25,67.74,10.09
4.18,51.05,11.72
31.69,17.75,3.54
29.27,42.63,10.02
39.91,34.55,41.3
31.6,86.51,30.46
7.8,57.66,33.9
-7.99,61.07,34.52
31.24,77.45,6.39
-11.71,41.05,12.7
4.26,61.65,14.17
35.59,88.05,13.71
37.84,28.66,8.37
20.23,60.55,41.93
22.88,26.96,27.97
-12.67,47.73,23.55
13.3,37.61,43.24
15.08,84.16,0.16
3.71,85.33,19.8
-11.23,41.05,5.89
-2.41,79.45,24.01
4.69,56.98,18.19
8.93,84.1,35.22
17.5,42.34,38.63
24.73,16.84,2.94
2.47,54.57,15.13
3.09,65.9,19.2
-13.92,19.56,43.79
-12.75,78.76,0.62
-0.82,64.32,32.53
25.71,45.79,7.02
19.56,59.39,19.74
27.34,92.62,21.69
27.29,33.77,23.67
32.11,33.63,3.93
24.62,21.15,39.43
38.85,29.52,5.0
34.44,84.99,15.46
17.27,78.46,37.76
17.35,33.87,16.89
-13.12,39.35,19.07
39.92,42.97,20.3
-7.76,90.39,34.77
25.72,45.05,39.21
30.16,45.75,21.84
5.52,63.37,33.93
-4.17,26.75,32.66
-9.57,76.06,6.13
26.17,30.8,20.53
9.9,51.45,16.38
24.25,21.73,37.91
35.35,59.25,32.58
-6.94,44.21,12.11
35.55,88.49,18.79
7.64,79.09,36.8
1.79,23.66,18.42
36.87,24.65,42.46
39.49,90.31,34.55
-4.06,87.93,29.88
21.13,26.28,0.28
-9.14,56.39,33.03
20.8,48.98,22.44
30.5,33.86,2.82
22.65,35.71,35.96
7.95,19.49,11.6
6.07,80.19,7.98
6.62,77.75,13.81
17.43,91.56,30.92
33.49,44.17,13.33
36.1,25.74,25.77
-12.06,41.62,17.56
-5.01,54.72,28.18
-8.83,53.68,3.16
-4.37,75.65,41.41
4.06,56.08,38.86
12.86,41.24,19.66
19.62,30.05,0.13
25.27,29.02,15.75
33.96,50.26,38.47
39.4,17.42,40.21
21.46,50.73,8.8
31.5,66.64,2.34
27.79,45.85,13.82
1.91,84.88,39.31
33.16,33.7,37.42
-12.65,80.31,12.4
-14.98,60.2,26.53
0.06,44.26,15.33
10.42,52.76,9.07
20.11,64.75,36.88
-9.4,27.42,1.32
22.02,69.27,11.38
29.1,60.23,21.48
-4.81,69.9,12.26
7.83,73.26,31.79
13.6,42.67,36.45
9.85,16.43,27.81
28.99,41.06,29.85
37.83,52.79,19.92
28.94,32.64,32.28
-10.71,89.86,21.33
29.27,64.14,25.25
-11.34,25.94,43.09
-2.02,77.64,13.17
-6.58,72.99,25.52
-4.14,31.8,9.55
14.06,39.23,1.2
21.94,44.62,34.61
10.87,69.13,37.66
37.78,49.72,24.7
-1.78,42.75,3.95
26.97,42.82,8.84
32.86,21.07,7.08
15.91,54.94,39.88
10.09,68.31,21.21
17.79,72.62,24.53
8.58,63.98,33.19
15.54,86.39,16.54
7.93,28.26,1.09
7.03,17.16,10.52
23.24,26.72,7.37
-9.89,83.36,22.22
-5.84,87.53,34.47
31.82,54.74,2.74
27.41,51.26,26.68
0.48,35.15,15.2
5.75,65.43,43.17
35.93,83.49,12.82
29.99,87.46,35.61
18.79,65.19,13.48
-2.82,88.72,23.18
-12.57,66.6,21.4
8.72,45.01,14.25
21.99,40.65,42.25
30.57,31.84,17.53
31.9,48.86,29.99
-13.2,66.73,7.45
-1.57,84.4,8.25
3.65,34.6,4.04
-4.62,58.08,13.53
29.16,22.4,17.59
27.21,22.66,24.51
13.43,71.88,12.25
39.06,89.82,10.46
-7.08,25.44,31.13
34.48,59.0,3.94
-8.59,78.36,3.89
-6.03,21.08,11.15
23.29,43.34,15.22
-8.97,58.92,42.12
16.12,30.12,42.69
8.11,40.67,6.44
25.07,73.28,30.67
34.54,33.99,10.79
27.34,18.2,18.67
31.73,25.11,35.38
-13.19,87.68,2.47
2.06,27.38,9.99
13.35,68.56,0.29
7.88,22.01,32.29
-2.28,67.15,38.58
1.93,81.55,31.88
37.0,92.41,21.08
1.18,19.58,31.06
4.46,49.9,37.61
-14.8,60.69,3.78
31.48,73.5,33.48
-6.48,47.69,36.85
-3.77,19.95,31.28
-0.96,23.2,13.52
33.65,42.03,42.64
-3.65,66.69,19.96
28.86,25.55,39.76
29.44,67.01,4.17
35.99,66.49,3.35
-8.64,22.65,33.87
-3.05,70.99,33.46
25.86,47.75,14.65
-4.22,79.61,15.45
0.75,30.6,22.75
-5.83,75.3,2.15
-5.5,83.42,4.57
11.49,51.77,33.21
-8.97,64.33,17.23
2.69,63.2,16.16
8.46,73.79,32.56
-13.65,50.63,9.88
6.36,62.37,10.13
-9.82,29.59,29.69
12.15,73.11,37.8
30.42,89.98,29.34
30.01,32.95,6.62
-10.58,19.23,36.15
18.07,80.96,13.66
30.9,33.19,20.76
-1.91,21.04,12.63
26.91,79.2,23.6
33.99,24.15,16.12
29.34,30.44,23.72
-9.1,49.91,14.8
-14.5,28.1,21.53
-4.46,27.81,38.58
-0.12,21.16,18.9
18.89,76.14,43.92
6.14,27.3,18.89
23.69,52.47,14.61
4.42,41.56,42.33
-6.51,92.61,33.8
2.2,45.7,30.93
33.64,89.92,2.05
37.72,54.96,36.96
-3.59,80.05,34.24
28.37,82.91,38.6
0.03,29.65,43.5
33.79,60.5,9.27
-5.89,84.03,8.91
21.63,72.43,42.88
-10.37,73.27,37.32
38.56,53.5,8.25
23.53,46.76,22.24
31.3,21.43,21.38
16.17,83.47,29.08
11.22,36.55,3.23
19.2,61.79,44.1
14.08,42.7,41.83
10.82,80.88,8.36
26.77,69.0,2.64
-5.2,69.36,34.74
-5.59,72.88,32.61
8.75,63.08,35.82
2.64,84.66,32.4
-10.92,44.52,27.73
31.45,63.45,20.0
27.44,66.81,15.65
14.92,61.42,15.01
38.86,71.64,2.66
-11.01,74.27,9.15
27.17,32.93,16.15
-0.35,58.66,31.94
5.27,91.12,16.13
-2.94,78.49,36.24
28.4,26.68,25.0
-7.07,17.74,17.19
31.2,58.18,38.25
21.39,16.43,15.07
-11.75,17.33,36.13
29.6,61.9,31.22
19.53,63.22,8.24
34.77,42.78,13.81
26.18,56.98,21.56
15.86,79.65,29.88
31.01,42.6,3.26
0.29,72.78,5.13
15.08,46.84,33.99
1.15,50.15,40.89
38.25,62.79,35.45
-2.56,26.54,43.48
-14.13,51.23,11.14
2.92,90.23,24.22
12.64,60.23,4.37
-13.44,75.89,42.64
15.76,85.05,35.55
33.09,48.76,15.9
23.76,76.81,0.79
19.26,43.8,42.97
37.58,72.03,20.94
37.71,40.59,40.06
30.33,40.79,6.45
18.43,62.1,16.59
11.83,36.8,18.87
-14.27,67.33,40.46
18.34,92.77,34.89
39.4,78.95,27.22
30.0,71.89,27.91
3.73,28.22,6.12
-6.64,71.94,14.87
28.12,40.52,24.54
25.92,15.23,3.07
38.19,73.18,22.41
33.12,73.34,34.25
15.56,57.8,33.33
-9.43,28.03,3.37
11.59,78.28,34.63
2.25,31.5,31.39
13.18,35.09,36.37
1.59,26.6,37.04
32.4,19.64,33.9
31.44,26.24,36.54
2.35,88.84,38.13
17.98,77.17,3.09
8.66,72.55,27.67
35.0,59.66,26.9
-4.7,74.92,16.13
23.38,74.93,40.36
38.37,36.66,15.78
-5.36,27.94,28.58
-3.89,46.09,15.72
23.15,51.84,39.44
27.85,19.63,19.82
11.98,85.9,29.95
18.53,35.53,23.96
-3.3,78.51,42.58
11.21,34.07,21.4
-8.84,31.22,11.94
2.68,41.97,3.78
0.66,64.29,4.9
9.45,79.04,23.9
36.16,45.33,3.74
-5.03,66.99,26.3
7.08,34.71,27.06
18.86,32.85,16.1
37.06,48.06,19.74
-7.68,87.82,31.48
35.48,18.22,9.24
-10.54,58.52,36.45
11.44,90.93,18.59
10.0,62.42,14.93
-3.47,86.12,16.78
4.11,76.18,42.41
9.98,52.39,32.46
32.59,42.66,22.97
37.53,64.82,4.21
13.54,84.46,7.59
32.86,18.51,35.23
18.45,74.08,38.73
4.2,42.27,33.59
-4.32,15.32,41.47
7.72,18.19,28.25
13.76,18.68,16.93
-12.56,66.41,14.3
-6.98,55.68,38.64
18.01,40.92,44.57
-2.62,43.54,21.11
31.05,31.49,25.98
2.98,48.41,7.42
-9.23,34.48,12.71
-10.41,72.0,39.36
36.54,36.36,23.91
-8.51,58.59,13.38
-7.25,77.34,25.37
32.45,50.33,38.68
-1.01,43.98,40.72
21.63,20.6,9.47
29.92,65.8,44.89
18.39,17.62,14.4
37.66,81.02,8.68
23.99,80.44,39.94
-8.8,52.77,1.38
15.71,56.41,7.03
24.5,71.89,17.64
29.11,81.68,15.92
-13.55,48.55,29.98
24.54,88.93,35.28
30.41,57.52,35.28
26.08,81.75,39.44
13.18,18.04,30.45
10.19,32.81,28.63
15.22,57.21,11.54
23.76,18.25,21.94
35.76,54.47,37.4
18.94,59.3,19.13
33.83,55.36,24.91
23.57,23.93,43.17
-11.24,77.31,5.07
12.55,63.53,42.19
0.76,72.95,42.99
0.68,47.04,43.98
4.58,78.61,41.91
2.31,36.98,7.89
16.82,87.22,22.07
22.6,49.42,6.69
-0.22,35.27,20.59
-7.86,79.09,20.42
-11.77,58.13,13.77
16.67,37.37,13.72
-4.76,27.16,41.46
-14.49,89.31,11.84
36.03,70.57,16.61
14.54,88.11,35.03
-9.92,72.11,16.91
31.36,61.12,26.7
39.08,54.62,7.21
9.67,92.99,13.57
-12.66,35.41,37.92
-8.53,44.0,11.61
5.99,81.64,38.67
33.7,52.21,24.46
-6.86,27.22,27.77
30.32,53.38,27.41
-14.18,60.44,40.13
10.16,69.56,9.06
20.44,22.64,28.18
-11.68,76.1,20.67
18.81,35.87,14.17
36.94,37.2,43.74
-6.19,70.66,44.58
25.13,29.17,13.59
18.5,84.76,40.39
-4.82,66.04,42.94
-14.66,37.0,20.89
-14.49,84.52,5.63
14.27,41.65,41.42
36.85,18.34,24.91
20.44,89.78,4.08
24.29,34.12,13.84
12.16,83.6,6.83
17.0,60.6,16.56
-8.05,89.15,21.46
33.23,80.02,10.22
26.84,63.11,33.3
39.9,36.56,24.82
1.37,91.24,15.68
-2.51,65.92,8.18
-8.12,26.7,1.83
38.03,31.29,6.07
27.95,41.8,35.57
-5.85,53.87,36.43
15.4,38.65,29.41
7.76,27.11,6.21
-6.67,73.05,28.56
-6.09,18.61,2.32
37.99,28.91,10.44
1.77,50.96,38.8
36.78,36.52,44.89
-10.84,83.46,20.63
10.34,57.48,16.87
-7.87,91.13,26.17
-14.74,74.53,24.54
15.46,21.6,41.5
-8.74,17.14,29.94
24.71,51.47,37.89
23.4,26.12,22.42
-5.3,52.45,13.81
36.8,40.72,37.22
24.66,46.38,4.11
1.39,49.01,16.13
24.01,18.62,20.71
25.26,89.96,13.01
3.82,91.73,13.93
5.66,53.35,43.81
4.75,33.39,26.2
18.91,27.24,30.8
34.52,84.3,40.52
-5.47,91.99,28.22
33.14,36.94,15.29
-13.48,42.41,31.23
21.32,16.83,25.67
7.79,92.26,23.39
28.52,49.08,1.62
24.67,54.44,36.83
11.41,33.63,10.18
20.41,80.61,40.42
12.6,23.57,18.91
29.63,43.56,5.4
11.18,42.35,5.05
13.77,46.38,6.79
-1.22,44.85,17.77
18.28,62.16,33.76
1.66,33.47,44.32
16.75,54.77,4.94
-5.67,33.88,3.34
-6.23,64.19,39.52
7.94,49.04,31.55
8.48,68.32,3.56
-0.25,56.93,21.02
-7.76,29.58,19.24
-12.84,20.22,7.18
-13.61,25.8,18.28
-0.06,37.93,40.75
10.4,52.24,33.55
24.94,74.98,2.77
11.12,49.7,38.88
34.72,27.0,5.36
-13.06,15.49,40.45
-5.06,39.79,36.71
3.62,43.8,16.84
16.76,28.15,21.01
31.9,92.87,19.73
4.26,81.69,35.61
-0.26,38.61,31.6
-11.6,50.91,12.93
30.17,51.41,4.19
5.88,16.29,7.34
16.44,57.64,30.06
39.1,68.03,35.07
-14.91,15.25,43.96
-7.0,51.14,11.55
27.85,81.99,26.13
29.28,50.13,33.59
27.31,74.11,27.67
14.53,63.75,23.56
38.84,89.29,36.18
6.79,16.34,20.95
18.11,24.85,38.38
-11.51,69.41,11.52
7.54,34.24,35.4
24.74,91.69,35.38
-1.87,26.9,40.31
36.91,53.54,12.71
22.77,53.7,33.6
0.82,71.26,10.68
27.29,61.74,11.57
-10.43,67.96,27.23
38.61,61.15,11.54
-12.29,55.89,9.81
36.34,20.07,27.97
-1.09,68.87,31.05
26.68,47.1,27.56
-15.0,40.69,15.15
-1.02,15.43,14.12
26.2,38.13,43.74
14.28,65.92,8.22
-8.68,67.7,14.55
6.65,17.99,10.6
5.66,28.3,2.21
16.25,79.77,38.0
21.74,28.47,20.73
31.25,70.8,0.07
12.35,59.04,3.06
6.56,37.63,40.84
-7.08,92.18,43.87
29.27,57.48,1.72
24.24,81.44,11.91
7.48,67.51,16.12
13.51,21.36,8.35
21.59,45.07,29.69
-5.94,39.93,11.93
-13.5,52.38,14.52
2.46,34.89,36.69
17.76,32.21,22.4
11.76,30.88,10.52
23.09,62.69,11.04
30.08,83.08,36.26
11.86,23.65,22.25
-7.62,29.73,11.15
31.78,60.11,41.22
16.62,64.81,17.13
25.7,33.31,38.69
23.76,28.19,29.55
38.25,43.56,37.92
1.24,34.49,6.77
23.79,40.15,14.82
5.11,51.98,33.5
6.75,38.75,44.92
-2.32,89.74,3.7
3.92,43.14,23.73
37.16,35.46,31.23
1.09,82.78,34.96
-1.47,63.81,11.97
17.07,17.62,24.4
-0.81,29.1,34.71
11.04,51.07,16.79
30.88,73.24,37.93
-2.33,90.52,40.52
8.47,39.63,24.8
18.58,50.39,35.95
15.01,51.96,1.95
38.61,37.3,26.27
22.42,37.58,0.38
25.7,40.91,12.91
38.18,71.97,15.58
7.79,74.57,22.38
4.55,81.39,19.67
-12.59,67.34,9.28
-4.87,49.21,21.34
-1.95,15.16,12.38
-4.91,80.05,22.4
26.51,47.63,40.49
14.47,56.73,0.08
21.72,48.9,0.83
30.13,80.64,38.51
-2.31,79.84,10.74
2.93,40.05,30.6
23.96,88.82,5.69
6.6,91.38,25.68
-13.39,41.64,23.37
8.92,34.05,33.8
34.96,80.3,12.45
7.5,68.95,40.73
3.27,79.36,27.74
39.42,44.77,34.67
20.44,37.71,4.5
5.13,55.62,20.62
-9.39,72.84,23.61
28.33,35.18,6.88
23.94,56.69,14.84
35.71,56.18,37.09
-3.05,66.02,43.81
-8.68,31.04,6.6
24.82,57.17,24.87
-3.81,26.21,39.42
-5.31,36.16,8.46
2.59,27.65,36.94
29.93,89.03,10.06
14.67,85.15,28.58
-12.48,57.32,30.98
10.51,22.86,38.33
22.62,59.37,23.61
14.61,20.74,7.96
16.48,84.85,22.11
-2.64,33.29,6.0
31.63,61.25,39.23
15.88,22.76,6.05
24.23,20.5,3.04
39.0,61.33,36.85
8.55,75.81,29.28
33.46,61.3,27.06
-14.6,70.34,41.54
-13.16,83.41,18.22
17.47,61.62,23.7
2.13,32.61,3.92
-1.34,50.11,22.74
0.29,49.63,9.04
2.51,65.05,6.74
25.09,19.73,23.8
16.31,42.32,32.25
28.4,62.55,27.4
30.66,50.45,35.28
31.36,84.3,12.21
7.81,66.22,5.36
8.17,53.95,31.84
35.94,59.58,44.62
21.4,84.29,1.21
-10.57,27.6,14.39
14.82,43.09,23.38
4.58,35.88,19.18
39.31,49.12,4.44
-14.25,18.0,3.49
18.67,83.91,8.39
24.8,41.06,38.95
0.89,82.26,11.01
38.55,24.31,31.19
32.27,43.55,31.61
35.36,19.86,29.86
-13.94,17.5,13.18
16.34,31.48,32.99
1.21,68.38,33.93
31.7,35.15,23.07
19.81,60.51,0.56
14.64,33.5,37.12
-8.7,49.16,43.63
14.71,81.23,16.05
19.75,51.1,31.09
37.58,42.14,24.91
17.18,36.76,32.79
38.21,28.32,4.42
37.89,42.44,31.99
20.76,31.84,6.61
12.82,85.1,17.3
10.63,46.88,21.1
33.97,87.14,22.27
-13.45,54.83,23.07
-8.74,80.98,29.48
-9.39,51.64,31.23
26.63,23.94,24.1
3.68,45.91,5.52
20.09,25.5,4.1
18.21,70.27,14.89
6.22,67.07,5.05
14.24,51.03,19.28
20.48,78.56,35.51
36.75,54.86,4.31
16.66,51.89,6.38
18.79,55.46,17.34
-11.27,23.06,27.16
37.37,41.12,35.16
14.04,28.96,22.32
29.07,52.67,19.05
-12.23,80.81,38.56
8.15,75.26,31.6
-0.87,79.89,25.8
-0.32,16.11,13.82
28.53,59.98,2.48
19.31,44.58,28.68
9.19,65.88,20.19
-14.42,92.68,12.22
38.07,62.9,23.53
37.91,90.96,6.21
-3.03,91.68,1.66
-12.73,22.74,38.78
14.16,27.38,8.14
37.33,86.68,9.29
35.07,60.23,7.87
17.16,45.39,6.23
1.7,16.43,20.6
3.15,80.09,38.15
34.39,57.22,40.31
12.05,73.46,22.13
-7.79,79.6,5.45
-1.34,56.1,44.67
0.22,65.13,24.44
-8.2,59.56,1.33
10.47,44.7,21.01
35.38,88.6,4.38
21.78,16.12,24.41
-11.01,50.85,31.95
-14.7,90.16,29.19
0.19,40.5,25.69
4.95,71.0,33.7
27.72,21.7,2.89
38.19,61.46,12.41
6.32,65.64,17.57
22.77,41.45,14.32
39.72,68.97,23.9
26.01,76.02,0.28
19.99,47.78,41.52
-10.71,77.68,37.27
2.78,41.56,3.32
35.24,21.81,13.59
-3.94,82.01,31.34
31.4,41.42,25.19
23.3,40.15,28.55
5.15,20.46,22.39
14.1,52.54,44.58
14.85,73.99,22.81
24.27,44.9,9.2
13.41,91.52,27.01
-7.68,80.49,4.88
27.54,44.62,25.83
7.34,28.29,3.32
37.97,35.85,0.98
0.59,38.64,35.67
-0.53,52.2,38.34
3.34,80.49,38.21
16.48,69.6,32.92
34.22,26.98,36.53
-5.3,67.91,2.12
0.38,75.61,15.47
16.99,45.09,36.4
